OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"She seyde, """"Allas! youre hors goth to the fen","She seide, “Allas! your hors goth to the fen",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4080,,10,10,She seyde Allas youre hors goth to the fen,She seide Allas your hors goth to the fen,x ux Su Su S u S u S,u Sx uS u S u S u S,she@pron%nom seien@v1%pt_3 alas@interj your@pron%pl_gen hors@n gon@v%pr_3 to@prep the@def_art fen@n1,she@pron%nom seien@v1%pt_3 alas@interj your@pron%pl_gen hors@n gon@v%pr_3 to@prep the@def_art fen@n1,green
"With wilde mares, as faste as he may go.","With wilde mares, as faste as he may go.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4081,,10,10,With wilde mares as faste as he may go,With wilde mares as faste as he may go,u Sx uS u Sx u S u S,u Sx uS u Sx u S u S,with@prep wilde@adj mere@n1%pl as@conj faste@adv as@conj he@pron1%nom mouen@v3%pr_3 gon@v%inf,with@prep wilde@adj mere@n1%pl as@conj faste@adv as@conj he@pron1%nom mouen@v3%pr_3 gon@v%inf,green
Unthank come on his hand that boond hym so,Unthank come° on his hand that bond him so,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4082,,10,10,Unthank come on his hand that boond hym so,Unthank come on his hand that bond him so,uS ux S u S u S u S,uS ux S u S u S u S,unthank@n comen@v%pr_3 on@prep his@pron1%gen honde@n that@pron binden@v%pt_3 him@pron%obj so@adv,unthank@n comen@v%pr_3 on@prep his@pron1%gen honde@n that@pron binden@v%pt_3 him@pron%obj so@adv,green
And he that bettre sholde han knyt the reyne!,And he that bettre sholde han knit the reine.”°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4083,,10,10,And he that bettre sholde han knyt the reyne,And he that bettre sholde han knit the reine,u S u Su Sx u S u Sx,u S u Su Sx u S u Sx,and@conj he@pron1%nom that@pron bettre@adv%comp shulen@v1%pt_3 haven@v%inf knitten@v%ppl the@def_art reine@n1,and@conj he@pron1%nom that@pron bettre@adv%comp shulen@v1%pt_3 haven@v%inf knitten@v%ppl the@def_art reine@n1,green
"Allas,"""" quod John, """"Aleyn, for Cristes peyne","“Allas,” quod John, “Alein, for Cristes peine",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4084,,10,10,Allas quod John Aleyn for Cristes peyne,Allas quod John Alein for Cristes peine,uS u S uS u Su Sx,uS u S uS u Su Sx,alas@interj quethen@v%pt_3 john@n3#propn alein@n1#propn for@prep crist@n#propn%gen peine@n,alas@interj quethen@v%pt_3 john@n3#propn alein@n1#propn for@prep crist@n#propn%gen peine@n,green
"Lay doun thy swerd, and I wil myn alswa.","Lay doun thy swerd, and I wil min alswa;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4085,,10,10,Lay doun thy swerd and I wil myn alswa,Lay doun thy swerd and I wil min alswa,u S u S u S u S uS,u S u S u S u S uS,leien@v1%imp doun@adv thin@pron%gen sword@n and@conj ich@pron%nom willen@v%pr_1 min@pron%gen also@adv,leien@v1%imp doun@adv thin@pron%gen sword@n and@conj ich@pron%nom willen@v%pr_1 min@pron%gen also@adv,green
"I is ful wight, God waat, as is a raa;","I is ful wight,° God waat,° as is a ra;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4086,,10,10,I is ful wight God waat as is a raa,I is ful wight God waat as is a ra,u S u S u S u S u S,u S u S u S u S u S,ich@pron%nom ben@v%pr_1 ful@adv wight@adj god@n1#propn witen@v1%pr_3 as@conj ben@v%pr_3 a@indef_art ro@n1,ich@pron%nom ben@v%pr_1 ful@adv wight@adj god@n1#propn witen@v1%pr_3 as@conj ben@v%pr_3 a@indef_art ro@n1,green
"By Goddes herte, he sal nat scape us bathe!",By Goddes herte he sal° nat scape us bathe.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4087,,10,10,By Goddes herte he sal nat scape us bathe,By Goddes herte he sal nat scape us bathe,u Su Sx u S u Sx u Sx,u Su Sx u S u Sx u Sx,bi@prep god@n1#propn%gen herte@n he@pron1%nom shulen@v1%pr_3 not@adv scapen@v1%inf us@pron%pl_obj bothe@num_adj,bi@prep god@n1#propn%gen herte@n he@pron1%nom shulen@v1%pr_3 not@adv scapen@v1%inf us@pron%pl_obj bothe@num_adj,green
Why ne had thow pit the capul in the lathe?,Why nadstow° pit the capul° in the lathe?°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4088,DIFF,0,10,Why ne had thow pit the capul in the lathe,Why nadstow pit the capul in the lathe,         ,u Su S u Su S u Sx,whi@adv  putten@v%ppl thou@pron%nom capel@n ne@adv the@def_art lathe@n1,whi@adv  putten@v%ppl thou@pron%nom capel@n ne@adv the@def_art lathe@n1,
"Ilhayl! By God, Alayn, thou is a fonne!","Il hail,° by God, Alein, thou is a fonne!”°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4089,DIFF,10,10,Ilhayl By God Alayn thou is a fonne,Il hail by God Alein thou is a fonne,uS u S uS u S u Sx,u S u S uS u S u Sx,ille@adj  bi@prep god@n1#propn alein@n1#propn thou@pron%nom ben@v%pr_2 a@indef_art fonne@n,ille@adj  bi@prep god@n1#propn alein@n1#propn thou@pron%nom ben@v%pr_2 a@indef_art fonne@n,
Thise sely clerkes han ful faste yronne,¶This sely° clerkes han ful faste yronne,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4090,,10,10,Thise sely clerkes han ful faste yronne,This sely clerkes han ful faste yronne,ux Su Su S u Sx uSx,u Su Su S u Sx uSx,these@gram_adj%pl seli@adj clerk@n%pl haven@v%pr_pl ful@adv faste@adv irennen@v%ppl,these@gram_adj%pl seli@adj clerk@n%pl haven@v%pr_pl ful@adv faste@adv irennen@v%ppl,green
"Toward the fen, bothe Aleyn and eek John.","Toward the fen, bothe Alein and eek John.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4091,,10,10,Toward the fen bothe Aleyn and eek John,Toward the fen bothe Alein and eek John,uS u S ux Su S u S,uS u S ux Su S u S,towarde@prep the@def_art fen@n1 bothe@num_conj alein@n1#propn and@conj ek@adv john@n3#propn,towarde@prep the@def_art fen@n1 bothe@num_conj alein@n1#propn and@conj ek@adv john@n3#propn,green
And whan the millere saugh that they were gon,And whan the miller saugh that they were gon,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4092,,10,10,And whan the millere saugh that they were gon,And whan the miller saugh that they were gon,u S u Sux S u S ux S,u S u Su S u S ux S,and@conj whan@adv&conj the@def_art milnere@n sen@v1%pt_3 that@conj thei@pron%pl_nom ben@v%pt_pl gon@v%ppl,and@conj whan@adv&conj the@def_art milnere@n sen@v1%pt_3 that@conj thei@pron%pl_nom ben@v%pt_pl gon@v%ppl,green
He half a busshel of hir flour hath take,He half a busshel of hir flour hath take,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4093,,10,10,He half a busshel of hir flour hath take,He half a busshel of hir flour hath take,u S u Su S u S u Sx,u S u Su S u S u Sx,he@pron1%nom half@n a@indef_art busshel@n1 of@prep here@pron%pl_gen flour@n2 haven@v%pr_3 taken@v%ppl,he@pron1%nom half@n a@indef_art busshel@n1 of@prep here@pron%pl_gen flour@n2 haven@v%pr_3 taken@v%ppl,green
And bad his wyf go knede it in a cake.,And bad his wif go knede it in a cake.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4094,,10,10,And bad his wyf go knede it in a cake,And bad his wif go knede it in a cake,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,and@conj bidden@v%pt_3 his@pron1%gen wif@n gon@v%inf kneden@v%inf hit@pron in@prep a@indef_art cake@n,and@conj bidden@v%pt_3 his@pron1%gen wif@n gon@v%inf kneden@v%inf hit@pron in@prep a@indef_art cake@n,green
"He seyde, """"I trowe the clerkes were aferd.","He seide, “I trow° the clerkes were aferd;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4095,,10,10,He seyde I trowe the clerkes were aferd,He seide I trow the clerkes were aferd,u Sx u Sx u Su Sx uS,u Sx u S u Su Sx uS,he@pron1%nom seien@v1%pt_3 ich@pron%nom trouen@v%pr_1 the@def_art clerk@n%pl ben@v%pt_pl afered@ppl,he@pron1%nom seien@v1%pt_3 ich@pron%nom trouen@v%pr_1 the@def_art clerk@n%pl ben@v%pt_pl afered@ppl,green
Yet kan a millere make a clerkes berd,Yet can a miller make a clerkes berd°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4096,,10,10,Yet kan a millere make a clerkes berd,Yet can a miller make a clerkes berd,u S u Sux Sx u Su S,u S u Su Sx u Su S,yet@adv connen@v%pr_3 a@indef_art milnere@n maken@v1%inf a@indef_art clerk@n%gen berd@n1,yet@adv connen@v%pr_3 a@indef_art milnere@n maken@v1%inf a@indef_art clerk@n%gen berd@n1,green
For al his art; now lat hem goon hir weye!,For al his art;° now lat hem goon hir weye.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4097,,10,10,For al his art now lat hem goon hir weye,For al his art now lat hem goon hir weye,u S u S u S u S u S,u S u S u S u S u S,for@prep al@gram_adj his@pron1%gen art@n1 nou@adv leten@v%imp hem@pron%pl_obj gon@v%inf here@pron%pl_gen wei@n,for@prep al@gram_adj his@pron1%gen art@n1 nou@adv leten@v%imp hem@pron%pl_obj gon@v%inf here@pron%pl_gen wei@n,green
"Lo, wher he gooth! Ye, lat the children pleye.","Lo wher they goon, ye, lat the children pleye;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4098,DIFF,10,10,Lo wher he gooth Ye lat the children pleye,Lo wher they goon ye lat the children pleye,u S u S u S u Su S,u S u S u S u Su S,lo@interj wher@adv&conj the@def_art  ye@adv leten@v%imp  child@n%pl pleien@v1%inf,lo@interj wher@adv&conj the@def_art  ye@adv leten@v%imp  child@n%pl pleien@v1%inf,
"They gete hym nat so lightly, by my croun.","They gete him° nat so lightly, by my croun!”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4099,,10,10,They gete hym nat so lightly by my croun,They gete him nat so lightly by my croun,u Sx u S u Su S u S,u Sx u S u Su S u S,thei@pron%pl_nom geten@v1%pr_pl him@pron%obj not@adv so@adv lightli@adv bi@prep min@pron%gen coroune@n,thei@pron%pl_nom geten@v1%pr_pl him@pron%obj not@adv so@adv lightli@adv bi@prep min@pron%gen coroune@n,green
Thise sely clerkes rennen up and doun,¶Thise sely clerkes rennen up and doun,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4100,,10,10,Thise sely clerkes rennen up and doun,Thise sely clerkes rennen up and doun,ux Su Su Su S u S,ux Su Su Su S u S,these@gram_adj%pl seli@adj clerk@n%pl rennen@v1%pr_pl up@adv and@conj doun@adv,these@gram_adj%pl seli@adj clerk@n%pl rennen@v1%pr_pl up@adv and@conj doun@adv,green
"With """"Keep! Keep! Stand! Stand! Jossa, warderere","With “Keep, keep, stand, stand, jossa!,° warderere!,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4101,,10,10,With Keep Keep Stand Stand Jossa warderere,With Keep keep stand stand jossa warderere,u S u S u Su SuSx,u S u S u Su SuSx,with@prep kepen@v%imp kepen@v%imp stonden@v1%imp stonden@v1%imp jossa@n#interj warderere@interj,with@prep kepen@v%imp kepen@v%imp stonden@v1%imp stonden@v1%imp jossa@n#interj warderere@interj,green
"Ga whistle thou, and I shal kepe hym heere!","Ga whistle thou, and I sal kepe him here!”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4102,DIFF,10,10,Ga whistle thou and I shal kepe hym heere,Ga whistle thou and I sal kepe him here,u Su S u S u Sx u Sx,u Su S u S u Sx u Sx,gon@v%imp whistlen@v%inf thou@pron%nom and@conj ich@pron%nom  kepen@v%inf him@pron%obj her@adv,gon@v%imp whistlen@v%inf thou@pron%nom and@conj ich@pron%nom  kepen@v%inf him@pron%obj her@adv,
"But shortly, til that it was verray nyght","But shortly, til° that it was verray night",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4103,,10,10,But shortly til that it was verray nyght,But shortly til that it was verray night,u Su S u S u Su S,u Su S u S u Su S,but@conj shortli@adv til@conj that@part hit@pron ben@v%pt_3 verrei@adj night@n,but@conj shortli@adv til@conj that@part hit@pron ben@v%pt_3 verrei@adj night@n,green
"They koude nat, though they dide al hir myght","They coude nat, though they dide al hir might",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4104,,10,10,They koude nat though they dide al hir myght,They coude nat though they dide al hir might,u Sx u S u Su S u S,u Sx u S u Su S u S,thei@pron%pl_nom connen@v%pt_pl not@adv though@conj thei@pron%pl_nom don@v1%pt_pl al@gram_adj here@pron%pl_gen might@n,thei@pron%pl_nom connen@v%pt_pl not@adv though@conj thei@pron%pl_nom don@v1%pt_pl al@gram_adj here@pron%pl_gen might@n,green
"Hir capul cacche, he ran alwey so faste","Hir capul cacche, he ran alwey so faste",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4105,,10,10,Hir capul cacche he ran alwey so faste,Hir capul cacche he ran alwey so faste,u Su Sx u S uS u Sx,u Su Sx u S uS u Sx,here@pron%pl_gen capel@n cacchen@v%inf he@pron1%nom rennen@v1%pt_3 al-wei@adv so@adv faste@adv,here@pron%pl_gen capel@n cacchen@v%inf he@pron1%nom rennen@v1%pt_3 al-wei@adv so@adv faste@adv,green
Til in a dych they caughte hym atte laste.,Til in a dich they caughte him atte laste.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4106,,10,10,Til in a dych they caughte hym atte laste,Til in a dich they caughte him atte laste,u S u S u Sx u Su Sx,u S u S u Sx u Su Sx,til@conj in@prep a@indef_art diche@n thei@pron%pl_nom cacchen@v%pt_pl him@pron%obj atte@prep laste@adj#n%sup,til@conj in@prep a@indef_art diche@n thei@pron%pl_nom cacchen@v%pt_pl him@pron%obj atte@prep laste@adj#n%sup,green
"Wery and weet, as beest is in the reyn","Wery and weet as beste° is in the rein,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4107,,10,10,Wery and weet as beest is in the reyn,Wery and weet as beste is in the rein,uS u S u S u S u S,uS u S u Sx u S u S,weri@adj and@conj wet@adj as@conj beste@n ben@v%pr_3 in@prep the@def_art rein@n1,weri@adj and@conj wet@adj as@conj beste@n ben@v%pr_3 in@prep the@def_art rein@n1,green
"Comth sely John, and with him comth Aleyn.","Comth sely John, and with him comth Alein.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4108,,10,10,Comth sely John and with him comth Aleyn,Comth sely John and with him comth Alein,u Su S u S u S uS,u Su S u S u S uS,comen@v%pr_3 seli@adj john@n3#propn and@conj with@prep him@pron%obj comen@v%pr_3 alein@n1#propn,comen@v%pr_3 seli@adj john@n3#propn and@conj with@prep him@pron%obj comen@v%pr_3 alein@n1#propn,green
